288,16271
289,14685
290,11549
291,10848
292,14600
293,16585
294,16123
295,11626
296,14541
297,10383
298,11421
299,11510
300,13480
301,16674
302,7997
303,8267
304,14609
305,14498
306,5694
307,11413
308,10033
309,30086
310,10427
311,7450
312,8135
313,6416
314,7467
315,5833
316,7698
317,8597
318,9166
319,8588
320,8948
321,6453
322,7328
323,5592
324,5601
325,12417
326,44954
327,5944
328,6603
329,5630
330,253204
331,27937
332,7522
333,7396
334,6066
335,12171
336,5604
337,6804
338,9381
339,7654
340,7099
341,9643
342,8213
343,6020
344,12584
345,8026
346,10010
347,6040
348,7053
349,5604
350,8166
351,10720
352,5609
353,8262
354,11444
355,17407
356,17256
357,20451
358,13466
359,15997
360,12186
361,27990
362,29735
363,18000
364,23205
365,23918
366,28716
367,9771
368,23590
369,13695
370,13609
371,16138
372,15232
373,16263
374,14429
375,19729
376,12199
377,15414
378,15560
379,11800
380,13360
381,24893
382,32365
383,19392
384,21603
385,17421
386,18394
387,10181
388,13684
389,13366
390,12349
391,15045
392,13641
393,21323
394,15803
395,17280
396,20056
397,18532
398,19901
399,35188
400,36587
401,12764
402,14437
403,18538
404,28280
405,17203
406,17782
407,12608
408,18035
409,20053
410,15266
411,13532
412,14906
413,14888
414,11982
415,9302
416,13554
417,12071
418,13569
419,11251
420,20239
421,20263
422,19021
423,12121
424,11035
425,17339
426,18917
427,27074
428,12733
429,11041
430,18088
431,6822
432,24267
433,10004
434,36477
435,10767
436,10099
437,21643
438,12541
439,20076
440,20656
441,13206
442,9327
443,9648
444,7121
445,15752
446,21513
447,23868
448,14475
449,29847
450,20211
451,13752
452,14016
453,16458
454,5998
455,10630
456,10025
457,12122
458,13512
459,9860
460,5664
461,10635
462,6535
463,10102
464,23422
465,6974
466,7173
467,12237
468,12083
469,12230
470,14910
471,18250
472,16141
473,11609
474,12680
475,16561
476,17199
477,12936
478,15319
479,14849
480,12781
481,16263
482,16229
483,19479
484,13853
485,11815
486,14570
487,15785
488,13077
489,14512
490,16719
491,15852
492,15517
493,19342
494,12757
495,21895
496,16096
497,13242
498,16024
499,13053
500,13993
501,13094
502,10290
503,13091
504,12831
505,15473
506,12770
507,18697
508,13069
509,19555
510,11353
511,14763
512,14791
513,15003
514,14287
515,18224
516,18645
517,20734
518,15195
519,14963
520,13540
521,18378
522,16021
523,17314
524,14112
526,11148
527,14109
528,13994
529,29314
530,13761
531,17123
532,11347
533,10895
534,13213
535,14204
536,9608
537,12535
538,13357
539,13652
540,15802
541,14037
542,14093
543,13263
544,14694
545,14057
546,13033
547,24057
548,14863
549,13652
550,17353
551,12375
552,18725
553,18986
554,18667
555,14487
556,11536
557,9218
558,16518
559,15836
560,14723
561,17424
562,17848
563,17273
564,12473
565,14377
566,16749
567,23045
568,11063
569,12648
570,13939
571,13833
572,12146
573,13512
574,18845
575,34842
576,6918
577,6660
578,6912
579,9097
580,8930
581,6891
582,8655
583,7101
584,6225
585,6481
586,10262
587,11924
588,12119
589,11244
590,8530
591,9870
592,11701
593,9627
594,10933
595,9841
596,11498
597,11978
598,9956
599,7712
600,9807
601,11019
602,14243
603,12829
604,9016
605,11808
606,7320
607,9460
608,9008
609,9051
610,9073
611,8888
612,9160
613,9145
614,8732
615,8703
616,9579
617,15026
618,11181
619,10548
620,8889
621,9720
623,92582
624,9963
625,56992
626,83183
627,79824
628,74678
629,73643
630,74357
631,93928
632,43297
633,36354
634,10823
635,15316
636,9625
637,41330
638,11486
639,64803
640,29194
641,75911
642,9501
643,9520
644,8989
645,9179
646,11509
647,12816
648,14536
649,12380
650,8180
651,12459
652,10772
653,9708
654,30989
655,31790
656,13719
657,10548
658,12709
659,12189
660,12359
661,12309
662,12403
663,12263
664,7657
665,12114
666,12148
667,13328
669,7197
670,11070
671,11568
672,8722
673,13080
674,11444
675,8778
676,10910
677,7603
678,12375
679,10739
680,10527
681,9184
682,9808
683,11343
684,11699
685,11230
686,12259
687,10651
688,13578
689,12927
690,14832
691,12587
692,10303
693,8767
694,7413
695,8300
696,8581
697,8123
698,15840
699,12017
700,14498
701,9964
702,8216
703,8999
704,11775
705,12838
706,12073
707,10673
708,9729
709,9007
710,11196
711,11654
712,76097
713,11258
714,10282
715,10031
716,10694
717,10199
718,9551
719,9646
720,11838
721,11911
722,11180
723,8759
724,8764
725,9796
726,11976
727,12592
728,8465
729,10968
730,10932
731,12270
732,12064
733,13386
734,13053
735,8442
736,13700
737,11655
738,7472
739,11052
740,9177
741,8844
742,12292
743,9301
744,10964
745,12085
746,12385
747,10961
748,10868
749,11565
750,12671
751,10049
752,8685
753,12322
754,8069
755,9488
756,10693
757,11289
758,10501
759,12361
760,10490
761,10413
762,81687
763,7914
764,6825
766,21746
767,14020
768,6327
769,4858
770,5741
771,4669
772,4926
773,33323
774,17059
775,5915
776,25164
777,6095
778,14374
779,6300
780,4512
781,5900
782,7107
783,5488
784,6276
785,7029
786,5523
787,6778
788,12639
789,23720
790,7706
791,7576
792,5196
793,5732
794,5421
795,5647
796,5473
797,5521
798,5421
799,7974
800,9929
801,6507
802,9697
804,6108
805,5915
806,6052
807,6083
808,5850
809,6033
810,6718
811,5765
812,14610
813,7794
814,14396
815,29121
816,26727
817,7745
818,19397
819,24843
820,25330
821,11117
822,18097
823,7289
824,15166
825,23554
826,25306
827,11384
828,8236
829,9217
830,15291
831,31864
832,25299
833,11552
834,6625
835,6699
836,26064
837,13842
838,10109
839,6918
840,7638
841,9363
842,16232
843,6839
844,6905
845,8325
846,6826
847,7323
848,70
849,6672
850,16498
851,5677
852,5079
853,10201
854,5674
855,80152
856,37584
857,7198
858,12436
859,26246
860,6444
861,6879
862,14187
863,10566
864,5690
865,4789
866,4069
867,5154
868,5945
869,14571
870,7341
871,6208
872,7061
873,8863
874,7432
875,6162
876,6904
877,6978
878,20109
879,6744
880,5800
881,5846
882,5776
883,6035
884,4878
885,4929
886,4984
887,4950
888,4746
889,5011
890,7159
891,8191
892,6672
893,8411
894,5813
895,5797
896,5364
897,5908
898,18526
899,6117
900,8145
901,5682
902,5259
903,5186
904,5339
905,5169
906,5332
907,5152
908,5124
909,5141
910,5163
911,5268
912,5021
913,7610
914,11476
915,15449
916,13214
917,18736
918,38764
919,5147
920,10273
921,6907
922,5710
923,5879
924,6501
925,5785
926,7399
927,5602
928,6003
929,6938
930,7121
931,6297
932,6444
933,6723
934,5875
935,5901
936,7703
937,7253
938,5393
939,7113
940,5570
941,5779
942,7534
943,7692
944,6666
945,6912
946,8214
947,7190
948,5860
949,5963
950,6461
951,5560
952,5624
953,7503
954,6891
955,7880
956,5932
957,5921
958,6684
959,6112
960,6068
961,7263
962,5536
963,5878
964,5674
965,7826
966,5875
967,5900
968,6688
969,8053
970,7480
971,6769
972,7358
973,5809
974,5599
975,7684
976,5717
977,7341
978,8427
979,5901
980,5577
981,6824
982,5714
983,5874
984,6481
985,6454
986,7573
987,5747
988,6137
989,6149
990,5700
991,7780
992,5876
993,7418
994,241129
995,7250
996,6433
997,6077
998,6388
999,5781
1000,6608
1001,6062
1002,5604
1003,6632
1004,5675
1005,7263
1006,8060
1007,5459
1008,5929
1009,6011
1010,6570
1011,6038
1012,5465
1013,5731
1014,6374
1015,6866
1016,5551
1017,7264
1018,7143
1019,7831
1020,6658
1021,7525
1022,7625
1023,7179
1024,5705
1025,5861
1026,5763
1027,5422
1028,6028
1029,7570
1030,5415
1031,7588
1032,5806
1033,6638
1034,6427
1035,5831
1036,5829
1037,6140
1038,5792
1039,5682
1040,5895
1041,8009
1042,6076
1043,6751
1044,6073
1045,5427
1046,5916
1047,5758
1048,6413
1049,6999
1050,6797
1051,5549
1052,6014
1053,7161
1054,5952
1055,8000
1056,5971
1057,5596
1058,5926
1059,5477
1060,6482
1061,5884
1062,5841
1063,6010
1064,6029
1065,6082
1066,6485
1067,5549
1068,6018
1069,6223
1070,6955
1071,6396
1072,6179
1073,6058
1074,5645
1075,5966
1076,5645
1077,5688
1078,5819
1079,6754
1080,5993
1081,6414
1082,5816
1083,6080
1084,7339
1085,5599
1086,7194
1087,246006
1088,5277
1089,6449
1090,5187
1091,5393
1092,5288
1093,5285
1094,4899
1095,5467
1096,5771
1097,5666
1098,6942
1099,5295
1100,8154
1101,5005
1102,7170
1103,6598
1104,8482
1105,5554
1106,5005
1107,5996
1108,9887
1109,7120
1110,14287
1111,5828
1112,5561
1113,5148
1114,6309
1115,5821
1116,5198
1117,6944
1118,8176
1119,6221
1120,5841
1121,6959
1122,9753
1123,6042
1124,7701
1125,6590
1126,5713
1127,6950
1128,7225
1129,7320
1130,7838
1131,7403
1132,8780
1133,7419
1134,6743
1135,6666
1136,6615
1137,8210
1138,5668
1139,6425
1140,8929
1141,9377
1142,11482
1144,5081
1145,6319
1146,5553
1147,7183
1148,7234
1149,5136
1150,5302
1151,9109
1152,6483
1153,7373
1154,6916
1155,5769
1156,5609
1157,5681
1158,6253
1159,5673
1160,5953
1161,5843
1162,5009
1163,5484
1164,5285
1165,6170
1166,6275
1167,5191
1168,6130
1169,6278
1170,6232
1171,6356
1172,6221
1173,6191
1174,6412
1175,6381
1176,6980
1177,6956
1178,5092
1179,4756
1180,4746
1181,4748
1182,6700
1183,30111
1184,4914
1185,5278
1186,5285
1187,5145
1188,5068
1189,5835
1190,6805
1191,8433
1192,6396
1193,18486
1194,5921
1195,26435
1196,18245
1197,11148
1198,13210
1199,4336
1200,5657
1201,8122
1202,2056
1203,7335
1204,6800
1205,7222
1206,6975
1207,7297
1208,7302
1209,7626
1210,7408
1211,7669
1212,7205
1213,7874
1214,7419
1215,6976
1216,6427
1217,7290
1218,6911
1219,7629
1220,7379
1221,7199
1222,7015
1223,7134
1224,7502
1225,7259
1226,7589
1227,7399
1228,7570
1229,7489
1230,6828
1231,6931
1232,7099
1233,7177
1234,7246
1235,7230
1236,9133
1237,7071
1238,5823
1239,9282
1240,6907
1241,5871
1242,6801
1243,5994
1244,5884
1245,8360
1246,6041
1247,6227
1248,7101
1249,9634
1250,6319
1251,8384
1252,7629
1258,14301
1259,8822
1260,13703
1261,14822
1262,13122
1263,11957
1264,16103
1265,13740
1266,14236
1267,11640
1268,15525
1269,13652
1270,5904
1271,7976
1272,8497
1273,5422
1274,8613
1275,5344
1276,4721
1277,4216
1278,4974
1279,9120
1280,6683
1281,4522
1282,12409
1283,17031
1284,9992
1285,7562
1286,17686
1287,4933
1288,5186
1289,17868
1290,10281
1291,5381
1292,8402
1293,14558
1294,7441
1295,6691
1296,7139
1297,6367
1298,10555
1299,6046
1300,10507
1301,8823
1302,6188
1303,42326
1304,46920
1305,5513
1306,5778
1307,4669
1308,6205
1309,4961
1310,4207
1311,4135
1312,5055
1313,8143
1314,21513
1315,5320
1316,4841
1317,5019
1318,5107
1319,7379
1320,5245
1321,4878
1322,17037
1323,4983
1324,4445
1325,5890
1326,5249
1327,56321
1328,8537
1329,10311
1330,7556
1331,13823
1332,7520
1333,8473
1334,7337
1335,8846
1336,5094
1337,7985
1338,5312
1339,8721
1340,5516
1341,6902
1342,5136
1343,7068
1344,4177
1345,5786
1346,4090
1347,5923
1348,4611
1349,51596
1350,5152
1351,6182
1352,11146
1353,6240
1354,5279
1355,5137
1356,5788
1357,4627
1358,5788
1359,17240
1360,9007
1361,16897
1362,5386
1363,4251
1364,5827
1365,5832
1366,11724
1367,4459
1368,27605
1369,6321
1370,4385
1371,5631
1372,4108
1373,6500
1374,4206
1375,4345
1376,5283
1377,3942
1378,6503
1379,5993
1380,4578
1381,10443
1382,11047
1383,12897
1384,5484
1385,6840
1386,3877
1387,7863
1388,4579
1389,4241
1390,5560
1391,23180
1392,14928
1393,15224
1394,5138
1395,7716
1396,5428
1397,5468
1398,5448
1399,5375
1400,5019
1401,8228
1402,19555
1403,21351
1404,9620
1405,7430
1406,19441
1407,9380
1408,60332
1409,64349
1410,6456
1411,8023
1412,17111
1413,8068
1414,13761
1415,26038
1416,20223
1417,8650
1418,16156
1419,5918
1420,5359
1421,12264
1422,4405
1423,5054
1424,4150
1425,4965
1426,15057
1427,4737
1428,4742
1429,12179
1430,4631
1431,12654
1432,5843
1433,4148
1434,12351
1435,4209
1436,4248
1437,5193
1438,7151
1439,7400
1440,5019
1441,25590
1442,11062
1443,6463
1444,4305
1445,5107
1446,25639
1447,9582
1448,13523
1449,6144
1450,4842
1451,10960
1452,26709
1453,4784
1454,5494
1456,14544
1457,6055
1458,4930
1459,3944
1460,10223
1461,14610
1462,11723
1463,23726
1464,7128
1465,33688
1467,5270
1468,6427
1469,8047
1470,7912
1471,7028
1472,2578
1473,10977
1474,6881
1475,2247
1476,6411
1477,3752
1478,3430
1479,8013
1480,5329
1481,5005
1482,9011
1483,14607
1484,6980
1485,5118
1486,5807
1487,5330
1489,4166
1490,4166
1491,4166
1492,5158
1493,9665
1494,28895
1495,8125
1496,11670
1497,8581
1498,12966
1499,9266
1500,15247
1501,12859
1502,7485
1503,5218
1504,11301
1505,5493
1506,4320
1507,5472
1508,7396
1509,4880
1510,5166
1511,4970
1512,6037
1513,14690
1514,5849
1515,5363
1516,5619
1517,5782
1518,10181
1519,5590
1520,5753
1521,12942
1522,4500
1523,8647
1524,4936
1525,6626
1526,4775
1527,18170
1528,14665
1529,4370
1530,6230
1531,7614
1532,14012
1533,5861
1534,5830
1535,5618
1536,17752
1537,5206
1538,8784
1539,12195
1540,10930
1541,9745
1542,11066
1543,7090
1544,5243
1545,4611
1546,5088
1547,5259
1548,5020
1549,4978
1550,5344
1551,13551
1552,4518
1553,5226
1554,8009
1555,4505
1556,17586
1557,14084
1558,12201
1559,10882
1560,5089
1561,5094
1562,5933
1563,4945
1564,5205
1565,4942
1566,4270
1567,6572
1568,5028
1569,4767
1570,6482
1571,5507
1572,8893
1573,8598
1574,7638
1575,5867
1576,5699
1577,6319
1578,7104
1579,9569
1580,5279
1581,6422
1582,5664
1583,5566
1584,16365
1585,6325
1586,7923
1587,5304
1588,5426
1589,4544
1590,6159
1591,11493
1592,4469
1593,8771
1594,25513
1595,5320
1596,4927
1597,5155
1598,26031
1599,5121
1600,5119
1601,16795
1602,25756
1603,5065
1604,21676
1605,25756
1606,5065
1607,5113
1608,5065
1609,5113
1610,7025
1611,5119
1612,20607
1613,5141
1614,5131
1615,5428
1616,5119
1617,5065
1618,5123
1619,5131
1620,5133
1621,12028
1622,5107
1623,5111
1624,5107
1625,5121
1626,5125
1627,5115
1628,5121
1629,5117
1630,25756
1631,5107
1632,5113
1633,5149
1634,5065
1635,5121
1636,5065
1637,5125
1638,5757
1639,5065
1640,5113
1641,5119
1642,5065
1643,5123
1644,5139
1645,5137
1646,5065
1647,5065
1648,5065
1649,5411
1650,5905
1651,4811
1652,4138
1653,4320
1654,5341
1655,5180
1656,4198
1657,5693
1658,4068
1659,5248
1660,10736
1661,10398
1662,4771
1663,11176
1664,9188
1665,12069
1666,12020
1667,4156
1668,3988
1669,4902
1670,4063
1671,4227
1672,5004
1673,4283
1674,5078
1675,5039
1676,5194
1677,4579
1678,12808
1679,4636
1680,5736
1681,5770
1682,7184
1683,4499
1684,21822
1685,15496
1686,28442
1687,34899
1688,19743
1689,8236
1690,13623
1691,99664
1692,15037
1693,18544
1694,10943
1695,6510
1696,15085
1697,5008
1698,7987
1699,8248
1700,7250
1701,7280
1702,5649
1703,5506
1704,9514
1705,4884
1706,4520
1707,10920
1708,5098
1709,14650
1710,4387
1711,4955
1712,4903
1713,5427
1714,9869
1715,5378
1716,4343
1717,4779
1718,6149
1719,4972
1720,5466
1721,31580
1722,7574
1723,5139
1724,5143
1725,7935
1726,8148
1727,10698
1728,13621
1729,14096
1730,7791
1731,20342
1732,4281
1733,4283
1734,5077
1735,7056
1736,6514
1737,5930
1738,5297
1739,4906
1740,8267
1741,9656
1742,5346
1743,5803
1744,5175
1745,8542
1746,5080
1747,5219
1748,5701
1749,13137
1750,14013
1751,9095
1752,8754
1753,5002
1754,4003
1755,11873
1756,12096
1757,8586
1758,5521
1759,27965
1760,4230
1761,4735
1762,7407
1763,4463
1764,5840
1765,4477
1766,19163
1767,6865
1768,6584
1770,5357
1771,5416
1772,5521
1773,4222
1774,9050
1775,23347
1776,10485
1777,6157
1778,5525
1779,5323
1780,4966
1781,4203
1782,7325
1783,4803
1784,4136
1785,5673
1786,5798
1787,5337
1788,4441
1789,4370
1790,5476
1791,5433
1792,25688
1793,4406
1794,5029
1795,5068
1796,5503
1797,5966
1798,5669
1799,6494
1800,20348
1801,5755
1802,4454
1803,2540
1804,6629
1805,5501
1806,4944
1807,5763
1808,6273
1809,13184
1810,4793
1811,6876
1812,4153
1813,4694
1814,6276
1815,8246
1816,4042
1817,4615
1818,8537
1819,4373
1820,12481
1821,5098
1822,7987
1823,5343
1824,19079
1826,7253
1827,4975
1828,54192
1829,7528
1830,7356
1831,11303
1832,13483
1833,4929
1834,4563
1835,7122
1836,14268
1837,6097
1838,6803
1839,5092
1840,6276
1841,11314
1842,6761
1843,5212
1845,4349
1846,4401
1847,11287
1848,4850
1849,15178
1850,5669
1851,6306
1852,28914
1853,12310
1854,23162
1855,5078
1856,4898
1857,5800
1858,22455
1859,4790
1860,6021
1861,8032
1862,5302
1863,5552
1864,5414
1865,5409
1866,5922
1867,6058
1868,5726
1869,6063
1870,16346
1871,4853
1872,7209
1873,8881
1874,4489
1875,10495
1876,4910
1877,16078
1878,5167
1879,5116
1880,5367
1881,8734
1882,7147
1883,3976
1884,5462
1885,4329
1886,6143
1887,5597
1888,6318
1889,4776
1890,5050
1891,4116
1892,5925
1893,6397
1894,7954
1895,6991
1896,5934
1897,7566
1898,6979
1899,4554
1900,7563
1901,5446
1902,6677
1903,6456
1904,4797
1905,6776
1906,4771
1907,4689
1908,4285
1909,4844
1910,4247
1911,4263
1912,6049
1913,8895
1914,7106
1915,5763
1916,6345
1917,4467
1918,5183
1919,12212
1920,5919
1921,6067
1922,5829
1923,5685
1924,5998
1925,4812
1926,9609
1927,10342
1928,8636
1929,4450
1930,8954
1931,13407
1932,16452
1933,9097
1934,5233
1935,6277
1936,12083
1937,6492
1938,12106
1939,6045
1940,5345
1941,11352
1942,6724
1943,6045
1944,5017
1945,5635
1946,5038
1947,8738
1948,4684
1949,9158
1950,8774
1951,9337
1952,6203
1953,7189
1954,5261
1955,6266
1956,5248
1957,2743
1958,2580
1959,4513
1960,6300
1961,40143
1962,7544
1963,2417
1964,3987
1965,2837
1966,2407
1967,7064
1968,100890
1969,8589
1970,5170
1971,16477
1972,4948
1973,9010
1974,5256
1975,4710
1976,4527
1977,45432
1978,4992
1979,5126
1980,5223
1981,50836
1982,7826
1983,37698
1984,7720
1985,13811
1986,9618
1987,9386
1988,6572
1989,7866
1990,5973
1991,6272
1992,12727
1993,6707
1994,5200
1995,6242
1996,12635
1997,9601
1998,5628
1999,4295
2000,2683
2001,5247
2002,5220
2003,4293
2004,4710
2005,5333
2006,6174
2007,4558
2008,19466
2009,7493
2010,4529
2011,5909
2012,12599
2013,8511
2014,6650
2015,4788
2016,5202
2017,4259
2018,4264
2019,5104
2020,5088
2021,6013
2022,4530
2023,5464
2024,6607
2025,8050
2026,6469
2027,5711
2028,4557
2029,7064
2030,9205
2031,5110
2032,5538
2033,5564
2034,4838
2035,4632
2036,5967
2037,6151
2038,9755
2039,10451
2040,10371
2041,12968
2042,4525
2043,4855
2044,5147
2045,5233
2046,5717
2047,5878
2048,5807
2049,6012
2050,4530
2051,5403
2052,5446
2053,6046
2054,7623
2055,5898
2056,4837
2057,2597
2058,10272
2059,4711
2060,9977
2061,5264
2062,5326
2063,12261
2064,6008
2065,5526
2066,7045
2067,26876
2068,7236
2069,5184
2070,5363
2071,49321
2072,8622
2073,5151
2074,6063
2075,6643
2076,5054
2077,52050
2078,5901
2079,6333
2081,5380
2082,6202
2083,5755
2084,6749
2085,6166
2086,6602
2087,7326
2088,6947
2089,6056
2090,6758
2091,8170
2093,6024
2094,7419
2095,6528
2096,6639
2097,33486
2098,5060
2099,8064
2100,6056
2101,4050
2102,5023
2103,4817
2104,4671
2105,25166
2106,8945
2107,8739
2108,4473
2109,5130
2110,6163
2111,4779
2112,6008
2113,4012
2114,6722
2115,4333
2116,4623
2117,4556
2118,4557
2119,5430
2120,7997
2121,5405
2122,5056
2123,4781
2124,8575
2125,5145
2126,20674
2127,10020
2128,5687
2129,5527
2130,5464
2131,25552
2132,11068
2133,9170
2134,7765
2135,9193
2136,4923
2137,5862
2138,13623
2139,12026
2140,6934
2141,7210
2142,5670
2143,1971
2144,5378
2145,5148
2146,5103
2147,15684
2148,21477
2149,4608
2150,6347
2151,6684
2152,4902
2153,21332
2154,4636
2155,4580
2156,15171
2157,7059
2158,4317
2159,4088
2160,10623
2161,4991
2162,5804
2163,4749
2164,6549
2165,5072
2166,4851
2167,4489
2168,5762
2169,5466
2170,11656
2171,15783
2172,4426
2173,5215
2174,4095
2175,4281
2176,5223
2177,4875
2178,3923
2179,6076
2180,4642
2181,5683
2182,5933
2183,4827
2184,9782
2185,4398
2186,8855
2187,19564
2188,12722
2189,16645
2190,5153
2191,4976
2192,15359
2193,5319
2194,6563
2195,12041
2196,5185
2197,5297
2198,7512
2199,7460
2200,5580
2201,4676
2202,5493
2203,8895
2204,4329
2205,6178
2206,4606
2207,7096
2208,6236
2209,6944
2210,5521
2211,4996
2212,8093
2213,6615
2214,8281
2215,4754
2216,6901
2217,5880
2218,5950
2219,5740
2220,5482
2221,5420
2222,4550
2223,6275
2224,4613
2225,4606
2226,25374
2227,6459
2228,5651
2229,4475
2230,5155
2231,4466
2232,5053
2233,5073
2234,4383
2235,9104
2236,5398
2237,6703
2238,2055
2239,5241
2240,5233
2241,6011
2242,5493
2243,5340
2244,5269
2245,3492
2246,1836
2247,2106
2248,2063
2249,1380
2250,4553
2251,4435
2252,6928
2253,5652
2254,6822
2255,5425
2256,5844
2257,5060
2258,6027
2259,5616
2260,5052
2261,5837
2262,5158
2263,5578
2264,6540
2265,5073
2266,5244
2267,4703
2268,5789
2269,6145
2270,5323
2271,6022
2272,6863
2273,5257
2274,4911
2275,5496
2276,2078
2277,6068
2278,4595
2279,5915
2280,6418
2281,3657
2282,5044
2283,4412
2284,4889
2285,5237
2286,2016
2287,2976
2290,6732
2291,15204
2293,5841
2298,10838
2299,8203
2302,5483
2303,11702
2306,6617
2307,4724
2308,6045
2309,4400
2310,7715
2311,4184
2312,4185
2313,4677
2314,11338
2315,16199
2316,16199
2317,4237
2318,5344
2319,8436
2320,8436
2321,4802
2322,8612
2323,4709
2324,6486
2325,4352
2326,4825
2327,4454
2328,5197
2329,4644
2330,4498
2331,4850
2332,4445
2333,4572
2334,6185
2335,6666
2336,5599
2337,9040
2338,7498
2340,6476
2341,7652
2342,7652
2343,9734
2344,7820
2345,6978
2346,14335
2347,11045
2348,12753
2349,17675
2350,8066
2351,8067
2352,7347
2353,7348
2354,11065
2355,14790
2356,14790
2357,9071
2358,6705
2359,6705
2360,6574
2361,6124
2362,6463
2363,6183
2364,6678
2365,6309
2366,6484
2367,6098
2368,6448
2369,6155
2370,6519
2371,6455
2372,6319
2373,6306
2374,6564
2375,6435
2376,6582
2377,6420
2378,6533
2379,6244
2380,6912
2381,6612
2382,7980
2383,7980
2384,7537
2385,6437
2386,13513
2387,10019
2388,10019
2389,5460
2390,7068
2397,15159
2400,7045
2401,7135
2403,5536
2404,6400
2405,6391
2406,16422
2407,10577
2408,7196
2409,7754
2414,11861
2415,9093
2416,11711
2417,7461
2418,5717
2419,9534
2420,6191
2421,7756
2422,5913
2423,35050
2424,7695
2425,5718
2426,6684
2427,5271
2428,6145
2429,11890
2430,6560
2431,7486
2432,6649
2433,8086
2434,6391
2435,9192
2436,9041
2437,7161
2438,5686
2439,6527
2440,6225
2441,7093
2442,10345
2443,6105
2444,7940
2445,2246
2446,51092
2447,2783
2448,2999
2449,56399
2450,349264
2451,2157
2452,5386
2453,5873
2454,6823
2455,6177
2456,4628
2457,5250
2458,5648
2459,5074
2460,4963
2461,5026
2462,4680
2463,5447
2464,5403
2465,4094
2466,5146
2467,4404
2468,4971
2469,5035
2470,5105
2471,5253
2472,4778
2473,4439
2474,4874
2475,5163
2476,7681
2477,5430
2478,4656
2479,5817
2480,5409
2481,4313
2482,5048
2483,5361
2484,4515
2485,5330
2486,5347
2487,4449
2488,4150
2489,5103
2490,4399
2491,5306
2492,6001
2493,4848
2494,4899
2495,1612
2496,4944
2497,5493
2498,5244
2499,5013
2500,7487
2501,5648
2502,4855
2503,5666
2504,6105
2505,4150
2506,4590
2507,4882
2508,5374
2509,4533
2510,5939
2511,7606
2512,5355
2513,5538
2514,4666
2515,5352
2516,4615
2517,4121
2518,5354
2519,4567
2520,5191
2521,4999
2522,5388
2523,4906
2524,4593
2525,4447
2526,4374
2527,5592
2528,4652
2529,4642
2530,6021
2531,5985
2532,7646
2533,4527
2534,4474
2535,5066
2536,4909
2537,7663
2538,4844
2539,5553
2540,4616
2541,5288
2542,4810
2543,4974
2544,4882
2545,5574
2546,4509
2547,4920
2548,4812
